Turn,Happiness,Load
0,0,59
1,0,59
2,0,67
3,0,70
4,13,84
5,18,75
6,16,76
7,12,80
8,6,80
9,6,86
10,6,86
11,6,86
12,0,75
13,0,75
14,0,84
15,0,84
16,0,85
17,0,85
18,0,85
19,0,85
20,0,85
21,0,85
22,0,85
23,0,85
24,0,75
25,0,79
26,0,85
27,0,83
28,0,88
29,0,87
30,0,91
31,0,91
32,0,91
33,0,91
34,0,91
35,0,91
36,0,91
37,0,91
38,0,91
39,0,91
40,0,91
41,0,91
42,0,91
43,0,91
44,0,91
45,0,91
46,0,91
47,0,91
48,0,91
49,0,91
50,1,76
51,0,75
52,4,78
53,1,75
54,0,75
55,0,82
56,0,82
57,0,82
58,0,90
59,0,90
60,0,90
61,0,90
62,0,90
63,0,90
64,9,75
65,12,75
66,13,78
67,13,78
68,13,78
69,15,85
70,34,79
71,39,80
72,72,75
73,72,75
74,96,76
75,94,75
76,93,79
77,100,82
78,103,82
79,153,75
80,142,73
81,133,75
82,139,76
83,155,78
84,153,80
85,158,81
86,158,81
87,165,80
88,171,81
89,145,55
90,145,64
91,111,77
92,112,79
93,112,79
94,112,79
95,112,79
96,112,79
97,112,79
98,112,80
99,129,76
100,129,79
101,78,79
102,72,78
103,49,76
104,49,76
105,49,76
106,5,71
107,5,75
108,5,75
109,2,79
110,3,81
111,0,92
112,0,94
113,12,77
114,0,75
115,0,75
116,24,75
117,24,81
118,13,83
119,0,77
120,0,80
121,0,80
122,0,89
123,24,77
124,1,73
125,2,76
126,0,75
127,0,84
128,0,75
129,0,75
130,0,82
131,1,82
132,1,82
133,0,82
134,0,82
135,0,82
136,1,79
137,1,80
138,1,80
139,1,80
140,0,75
141,0,75
142,0,75
143,0,75
