Turn,Happiness,Load
0,0,27
1,0,27
2,8,34
3,23,48
4,37,80
5,100,83
6,177,88
7,164,89
8,136,86
9,133,94
10,159,82
11,156,91
12,134,80
13,119,78
14,110,80
15,119,81
16,144,82
17,153,81
18,131,80
19,129,80
20,127,81
21,113,85
22,115,81
23,108,87
24,107,85
25,148,84
26,128,84
27,136,90
28,102,88
29,97,86
30,114,79
31,116,82
32,107,78
33,106,84
34,109,83
35,101,84
36,101,84
37,94,89
38,88,92
39,65,91
40,71,90
41,53,85
42,38,78
43,40,84
44,28,89
45,29,91
46,32,90
47,22,86
48,37,87
49,23,90
50,12,89
51,13,91
52,13,79
53,9,83
54,9,82
55,10,90
56,18,87
57,13,90
58,4,78
59,8,82
60,4,79
61,9,85
62,9,86
63,12,88
64,10,87
65,16,84
66,19,83
67,21,84
68,13,79
69,12,86
70,15,82
71,16,81
72,18,83
73,20,90
74,22,85
75,15,80
76,6,79
77,6,80
78,7,81
79,2,81
80,8,81
81,24,88
82,29,84
83,20,79
84,22,83
85,14,77
86,22,79
87,21,78
88,23,79
89,16,83
90,11,83
91,25,79
92,54,85
93,62,86
94,61,85
95,60,85
96,59,78
97,57,82
98,62,90
99,58,92
100,61,84
101,38,80
102,42,79
103,56,80
104,64,79
105,72,82
106,76,83
107,85,77
108,65,78
109,63,82
110,68,84
111,51,83
112,71,84
113,73,83
114,71,88
115,69,84
116,66,79
117,62,79
118,54,83
119,49,94
120,52,82
121,41,78
122,48,85
123,48,85
124,59,84
125,58,82
126,47,79
127,47,79
128,57,80
129,51,76
130,42,84
131,35,90
132,20,80
133,19,78
134,33,85
135,28,81
136,31,82
137,22,81
138,23,80
139,20,78
140,21,74
141,30,56
142,14,43
143,14,43
