Turn,Happiness,Load
0,0,32
1,0,32
2,0,32
3,0,32
4,6,48
5,6,78
6,6,78
7,6,78
8,9,80
9,9,80
10,9,80
11,9,80
12,9,80
13,9,80
14,9,80
15,12,83
16,12,83
17,12,83
18,12,83
19,12,83
20,12,83
21,12,83
22,12,83
23,12,83
24,12,83
25,73,75
26,69,69
27,70,76
28,68,84
29,70,77
30,74,84
31,74,84
32,74,84
33,74,84
34,71,78
35,74,82
36,73,78
37,73,78
38,73,78
39,73,78
40,73,78
41,62,84
42,65,75
43,68,82
44,68,82
45,68,82
46,68,82
47,68,82
48,68,82
49,68,82
50,68,75
51,70,78
52,65,76
53,58,81
54,55,77
55,55,78
56,59,82
57,57,77
58,61,81
59,61,81
60,39,75
61,41,77
62,42,76
63,42,76
64,43,81
65,49,80
66,52,77
67,52,83
68,52,83
69,52,83
70,52,83
71,52,83
72,52,83
73,52,83
74,52,83
75,52,83
76,52,83
77,52,83
78,52,83
79,52,83
80,52,83
81,52,83
82,52,83
83,84,79
84,92,85
85,93,80
86,99,81
87,99,81
88,99,81
89,99,81
90,99,81
91,99,81
92,99,81
93,129,75
94,129,75
95,131,79
96,131,81
97,131,81
98,131,81
99,131,81
100,131,81
101,131,81
102,131,81
103,139,83
104,139,83
105,139,83
106,139,83
107,139,83
108,139,83
109,139,83
110,139,83
111,139,83
112,139,83
113,139,83
114,145,84
115,145,84
116,145,84
117,145,84
118,145,84
119,145,84
120,119,77
121,119,77
122,119,77
123,119,77
124,119,77
125,119,77
126,123,79
127,123,79
128,123,79
129,123,79
130,130,83
131,130,83
132,130,83
133,130,83
134,130,83
135,87,88
136,83,86
137,70,64
138,72,72
139,72,72
140,72,72
141,72,72
142,72,72
143,72,72
