Turn,Happiness,Load
0,0,54
1,0,54
2,0,54
3,0,54
4,0,75
5,0,70
6,0,74
7,10,75
8,233,76
9,231,78
10,234,76
11,245,80
12,226,78
13,217,77
14,212,79
15,211,79
16,211,80
17,211,80
18,211,80
19,218,77
20,229,77
21,218,77
22,220,80
23,224,79
24,235,81
25,380,78
26,373,79
27,419,76
28,393,77
29,394,81
30,382,81
31,369,82
32,378,61
33,390,74
34,363,79
35,338,79
36,319,79
37,291,81
38,352,79
39,340,79
40,316,79
41,293,82
42,342,78
43,327,78
44,306,78
45,307,77
46,304,75
47,291,75
48,253,76
49,245,77
50,130,78
51,139,78
52,112,73
53,105,73
54,89,75
55,89,72
56,65,75
57,56,76
58,48,76
59,44,79
60,48,79
61,41,80
62,36,81
63,35,77
64,40,81
65,27,77
66,30,78
67,9,75
68,3,75
69,4,75
70,0,75
71,0,75
72,4,78
73,4,85
74,4,85
75,4,85
76,4,85
77,4,85
78,4,85
79,6,82
80,4,86
81,6,85
82,5,79
83,12,81
84,10,81
85,12,84
86,13,76
87,14,81
88,0,75
89,0,75
90,0,75
91,0,77
92,10,76
93,0,78
94,0,81
95,12,87
96,12,74
97,0,75
98,0,75
99,3,84
100,0,75
101,0,79
102,0,79
103,0,80
104,0,85
105,12,84
106,12,84
107,1,84
108,9,78
109,0,75
110,0,75
111,0,74
112,0,81
113,0,75
114,0,76
115,6,78
116,10,76
117,0,75
118,2,76
119,17,80
120,28,80
121,8,81
122,8,81
123,0,75
124,0,77
125,8,80
126,17,84
127,0,75
128,0,74
129,0,69
130,0,75
131,0,75
132,10,78
133,10,78
134,29,78
135,0,75
136,0,75
137,0,73
138,29,78
139,0,75
140,0,75
141,0,75
142,0,69
143,0,63
