Turn,Happiness,Load
0,118,54
1,118,54
2,118,54
3,118,54
4,129,79
5,207,86
6,210,84
7,201,81
8,201,81
9,213,81
10,213,80
11,219,81
12,219,85
13,219,81
14,219,83
15,228,82
16,225,84
17,226,79
18,231,79
19,243,77
20,244,78
21,243,81
22,240,86
23,238,85
24,231,83
25,249,87
26,239,86
27,240,85
28,240,85
29,229,84
30,229,84
31,235,81
32,232,82
33,224,78
34,211,78
35,222,80
36,222,80
37,216,75
38,200,76
39,184,83
40,204,84
41,201,83
42,184,84
43,182,85
44,168,82
45,179,81
46,179,79
47,169,77
48,162,79
49,130,82
50,144,83
51,135,76
52,132,77
53,122,82
54,127,84
55,92,81
56,86,79
57,77,80
58,106,83
59,96,83
60,87,82
61,85,80
62,79,79
63,72,80
64,62,85
65,46,79
66,46,82
67,41,80
68,39,80
69,47,84
70,45,85
71,32,88
72,38,86
73,41,91
74,36,82
75,33,81
76,28,82
77,17,83
78,12,79
79,12,79
80,7,78
81,35,84
82,23,85
83,23,85
84,19,84
85,14,85
86,25,85
87,22,84
88,25,79
89,41,78
90,21,78
91,22,76
92,24,77
93,26,78
94,27,78
95,30,76
96,32,76
97,52,81
98,24,84
99,38,84
100,24,82
101,39,86
102,35,83
103,27,78
104,28,78
105,47,85
106,56,85
107,50,79
108,51,80
109,48,80
110,52,80
111,44,78
112,50,80
113,52,81
114,56,78
115,83,83
116,65,86
117,81,85
118,94,85
119,107,86
120,95,86
121,141,89
122,95,90
123,84,80
124,88,79
125,83,79
126,152,84
127,180,82
128,122,82
129,103,84
130,115,84
131,132,80
132,126,81
133,115,81
134,101,82
135,93,78
136,96,81
137,164,82
138,127,84
139,127,84
140,127,84
141,169,55
142,136,51
143,136,55
