Turn,Happiness,Load
0,0,50
1,0,50
2,0,50
3,0,50
4,0,74
5,8,86
6,11,79
7,8,88
8,6,82
9,3,83
10,3,83
11,2,78
12,2,80
13,2,85
14,0,83
15,0,82
16,0,85
17,0,78
18,0,84
19,0,85
20,0,85
21,0,85
22,0,86
23,0,83
24,0,81
25,0,80
26,0,79
27,0,80
28,0,75
29,0,79
30,0,85
31,0,80
32,0,81
33,0,90
34,0,80
35,0,86
36,0,79
37,0,79
38,0,78
39,0,86
40,0,77
41,0,79
42,0,85
43,0,85
44,2,80
45,2,86
46,0,81
47,0,82
48,0,89
49,5,83
50,0,76
51,1,82
52,0,81
53,0,82
54,0,79
55,5,82
56,3,75
57,9,81
58,17,86
59,13,82
60,25,92
61,10,90
62,12,86
63,20,90
64,22,80
65,32,81
66,53,82
67,17,85
68,17,80
69,19,86
70,16,80
71,8,75
72,29,83
73,67,84
74,105,87
75,111,84
76,87,84
77,58,80
78,52,80
79,63,83
80,82,81
81,100,85
82,107,81
83,173,83
84,160,82
85,162,83
86,156,80
87,189,78
88,195,79
89,195,79
90,182,81
91,182,81
92,191,77
93,211,80
94,209,78
95,215,84
96,168,79
97,185,85
98,143,82
99,156,80
100,150,82
101,163,83
102,171,87
103,173,77
104,157,80
105,161,79
106,83,79
107,43,76
108,42,79
109,48,89
110,36,81
111,12,74
112,24,83
113,36,80
114,59,83
115,36,84
116,24,80
117,12,78
118,12,80
119,36,87
120,24,80
121,24,83
122,27,85
123,25,81
124,12,79
125,12,80
126,24,83
127,35,86
128,24,82
129,33,81
130,12,80
131,12,80
132,12,79
133,12,79
134,12,79
135,20,85
136,13,80
137,12,82
138,12,86
139,0,75
140,0,75
141,0,75
142,0,75
143,0,75
