Turn,Happiness,Load
0,53,51
1,21,51
2,4,58
3,3,70
4,3,82
5,0,89
6,1,85
7,1,82
8,3,80
9,5,83
10,7,85
11,5,85
12,11,88
13,8,90
14,11,86
15,15,85
16,17,91
17,23,83
18,28,83
19,28,80
20,28,80
21,30,89
22,45,79
23,53,86
24,55,79
25,59,80
26,55,85
27,62,81
28,64,82
29,75,84
30,81,86
31,83,88
32,88,85
33,78,82
34,85,80
35,85,80
36,88,81
37,88,79
38,84,79
39,100,87
40,98,84
41,108,82
42,113,87
43,113,87
44,116,80
45,122,88
46,122,88
47,133,85
48,127,84
49,125,81
50,129,82
51,126,84
52,128,85
53,137,85
54,142,87
55,137,85
56,151,87
57,157,84
58,159,82
59,162,84
60,157,82
61,165,79
62,163,87
63,169,91
64,171,87
65,164,86
66,167,82
67,167,82
68,166,83
69,170,80
70,185,87
71,181,81
72,174,81
73,182,82
74,186,82
75,180,80
76,177,85
77,174,86
78,172,80
79,178,77
80,183,83
81,176,81
82,191,81
83,191,81
84,175,79
85,173,80
86,168,89
87,154,85
88,164,86
89,153,85
90,170,82
91,162,82
92,150,80
93,156,86
94,168,83
95,169,87
96,170,86
97,159,87
98,175,84
99,149,80
100,175,77
101,171,77
102,158,81
103,168,88
104,140,83
105,151,85
106,147,83
107,118,86
108,144,85
109,146,79
110,94,82
111,91,83
112,141,83
113,141,83
114,141,83
115,109,79
116,114,81
117,118,87
118,112,86
119,113,89
120,113,85
121,104,85
122,104,85
123,109,83
124,106,81
125,119,87
126,143,84
127,140,84
128,111,83
129,134,84
130,87,85
131,75,85
132,140,85
133,85,80
134,94,78
135,131,77
136,103,81
137,108,82
138,117,80
139,95,77
140,102,67
141,102,67
142,102,67
143,102,67
