Turn,Happiness,Load
0,0,48
1,0,48
2,0,48
3,0,48
4,8,55
5,32,78
6,154,78
7,161,80
8,161,80
9,161,80
10,150,77
11,147,77
12,160,80
13,148,79
14,148,79
15,156,82
16,154,78
17,146,75
18,141,75
19,147,83
20,151,88
21,142,76
22,148,78
23,155,79
24,146,76
25,142,78
26,139,80
27,136,87
28,132,82
29,136,81
30,131,80
31,133,82
32,129,81
33,133,87
34,124,79
35,109,82
36,90,82
37,81,83
38,71,78
39,65,77
40,63,78
41,44,79
42,45,80
43,40,80
44,36,83
45,36,83
46,31,78
47,28,81
48,28,81
49,12,76
50,27,78
51,20,83
52,4,77
53,4,83
54,4,83
55,4,83
56,6,90
57,4,79
58,11,79
59,8,80
60,12,85
61,12,79
62,12,81
63,12,81
64,9,80
65,2,78
66,7,80
67,2,81
68,2,81
69,2,77
70,0,77
71,1,79
72,1,79
73,2,83
74,7,81
75,11,85
76,17,77
77,8,76
78,12,77
79,21,76
80,16,82
81,17,80
82,29,78
83,32,79
84,24,75
85,14,75
86,19,81
87,29,78
88,44,82
89,43,83
90,41,81
91,39,79
92,41,87
93,42,76
94,47,77
95,61,82
96,71,83
97,71,83
98,71,86
99,62,80
100,64,77
101,66,80
102,56,78
103,62,81
104,72,79
105,54,76
106,55,80
107,64,81
108,68,81
109,59,82
110,48,79
111,57,81
112,70,83
113,81,80
114,76,84
115,75,84
116,53,75
117,60,80
118,66,81
119,49,81
120,49,81
121,60,84
122,55,82
123,65,83
124,69,79
125,46,75
126,48,75
127,57,76
128,56,82
129,48,77
130,51,75
131,56,78
132,57,82
133,61,87
134,62,82
135,63,79
136,67,80
137,51,77
138,23,76
139,24,77
140,75,75
141,14,36
142,6,31
143,5,33
