Turn,Happiness,Load
0,0,56
1,0,56
2,3,72
3,2,75
4,4,82
5,10,89
6,10,82
7,7,86
8,6,95
9,19,79
10,12,84
11,12,83
12,11,89
13,11,82
14,4,84
15,0,90
16,1,92
17,1,88
18,3,87
19,0,86
20,0,86
21,0,88
22,0,90
23,1,90
24,0,89
25,0,88
26,0,85
27,0,82
28,0,83
29,0,92
30,0,89
31,0,89
32,0,84
33,0,89
34,0,92
35,0,88
36,0,89
37,0,87
38,0,84
39,0,88
40,0,89
41,0,89
42,0,90
43,0,91
44,2,87
45,3,88
46,4,89
47,4,89
48,6,79
49,8,86
50,4,79
51,2,82
52,4,83
53,6,83
54,14,85
55,19,85
56,23,89
57,30,81
58,27,84
59,35,84
60,41,83
61,28,87
62,73,86
63,76,83
64,53,85
65,62,88
66,79,88
67,95,85
68,103,85
69,74,82
70,70,81
71,93,81
72,127,84
73,128,84
74,140,88
75,147,85
76,133,84
77,138,87
78,118,90
79,149,87
80,150,87
81,149,80
82,160,87
83,171,83
84,169,87
85,176,88
86,182,85
87,179,85
88,192,84
89,175,82
90,178,81
91,178,83
92,166,80
93,168,86
94,158,84
95,169,90
96,176,85
97,148,84
98,137,85
99,138,92
100,175,89
101,177,87
102,173,82
103,162,82
104,191,86
105,174,83
106,167,87
107,134,83
108,181,84
109,159,85
110,166,87
111,174,88
112,147,85
113,120,88
114,159,86
115,116,85
116,128,86
117,124,82
118,135,81
119,135,82
120,137,81
121,113,85
122,123,88
123,114,89
124,124,87
125,98,85
126,93,87
127,104,81
128,115,88
129,117,88
130,100,82
131,98,86
132,83,84
133,86,91
134,79,80
135,85,85
136,107,84
137,73,83
138,91,82
139,59,80
140,81,68
141,68,59
142,95,54
143,91,54
