Turn,Happiness,Load
0,0,70
1,0,70
2,0,72
3,0,69
4,309,77
5,303,78
6,305,83
7,298,82
8,287,83
9,287,79
10,277,81
11,262,81
12,302,82
13,328,83
14,330,81
15,335,80
16,348,78
17,337,81
18,320,84
19,305,84
20,297,88
21,299,90
22,307,84
23,335,82
24,322,82
25,310,83
26,335,80
27,308,84
28,321,83
29,322,81
30,331,82
31,336,81
32,318,82
33,305,82
34,330,81
35,323,82
36,318,82
37,329,81
38,328,80
39,297,85
40,278,81
41,272,82
42,292,77
43,244,84
44,237,82
45,230,86
46,181,85
47,168,82
48,166,82
49,160,86
50,120,83
51,115,84
52,89,83
53,94,83
54,82,86
55,68,86
56,65,80
57,51,81
58,46,79
59,24,76
60,35,81
61,26,77
62,28,80
63,30,83
64,18,84
65,27,82
66,18,81
67,17,79
68,17,80
69,14,82
70,14,83
71,7,80
72,10,80
73,5,81
74,0,84
75,18,83
76,2,84
77,2,81
78,8,81
79,0,80
80,1,81
81,0,79
82,0,80
83,8,80
84,3,84
85,0,86
86,0,86
87,11,79
88,16,80
89,0,81
90,0,81
91,0,93
92,0,79
93,0,79
94,0,87
95,0,87
96,4,83
97,0,82
98,3,80
99,3,78
100,8,80
101,3,83
102,0,85
103,0,88
104,0,77
105,12,84
106,14,83
107,2,87
108,12,83
109,17,76
110,12,82
111,12,76
112,12,80
113,12,83
114,20,82
115,15,79
116,15,85
117,16,81
118,14,83
119,12,81
120,9,80
121,3,78
122,0,77
123,12,79
124,0,79
125,27,83
126,5,81
127,6,79
128,7,80
129,22,80
130,14,82
131,15,87
132,23,87
133,37,87
134,25,87
135,11,82
136,15,82
137,24,86
138,26,77
139,0,75
140,0,75
141,0,75
142,0,75
143,0,75
