Turn,Happiness,Load
0,0,65
1,0,65
2,0,69
3,0,75
4,0,75
5,0,78
6,0,77
7,1,78
8,1,74
9,0,77
10,4,87
11,4,87
12,11,85
13,12,88
14,21,81
15,23,84
16,22,88
17,27,86
18,34,89
19,16,81
20,17,91
21,19,75
22,21,83
23,21,83
24,33,75
25,32,80
26,35,80
27,33,83
28,36,89
29,35,90
30,35,90
31,35,90
32,72,78
33,78,80
34,75,81
35,75,87
36,76,76
37,72,77
38,84,83
39,75,80
40,86,81
41,98,80
42,100,81
43,104,80
44,113,87
45,110,80
46,111,80
47,110,80
48,108,84
49,121,79
50,127,89
51,134,81
52,137,86
53,143,79
54,147,80
55,136,79
56,138,81
57,146,83
58,148,81
59,150,82
60,143,81
61,147,75
62,155,82
63,151,77
64,151,88
65,148,81
66,148,81
67,188,89
68,184,84
69,189,90
70,195,89
71,184,77
72,184,77
73,184,77
74,185,77
75,189,90
76,195,83
77,194,83
78,194,83
79,194,83
80,194,85
81,200,93
82,193,82
83,181,82
84,193,83
85,157,82
86,157,82
87,152,83
88,155,79
89,143,80
90,135,84
91,142,86
92,149,88
93,162,82
94,176,87
95,162,87
96,160,90
97,160,90
98,165,84
99,163,81
100,158,83
101,154,79
102,143,83
103,133,79
104,118,84
105,59,86
106,50,80
107,46,80
108,46,80
109,55,83
110,47,78
111,50,82
112,52,80
113,45,80
114,44,86
115,32,81
116,29,81
117,22,78
118,22,78
119,27,80
120,25,87
121,32,84
122,36,85
123,26,80
124,25,80
125,39,86
126,20,79
127,20,79
128,31,78
129,34,84
130,30,79
131,32,89
132,33,81
133,35,87
134,43,85
135,39,81
136,39,81
137,48,84
138,48,84
139,48,84
140,48,84
141,48,84
142,48,84
143,48,84
