Turn,Happiness,Load
0,0,39
1,0,39
2,0,54
3,0,60
4,0,74
5,0,74
6,1,72
7,0,78
8,3,82
9,6,86
10,6,79
11,7,78
12,11,87
13,13,83
14,13,83
15,13,83
16,13,83
17,29,82
18,24,80
19,26,86
20,34,79
21,36,87
22,36,87
23,36,87
24,36,87
25,36,87
26,45,81
27,42,77
28,47,80
29,63,90
30,66,92
31,71,89
32,70,91
33,75,88
34,79,86
35,80,86
36,86,93
37,86,85
38,78,75
39,68,72
40,69,75
41,74,79
42,74,79
43,74,79
44,89,80
45,89,76
46,83,77
47,83,77
48,83,77
49,83,78
50,158,75
51,142,80
52,145,79
53,138,60
54,138,60
55,128,75
56,265,76
57,216,80
58,210,82
59,238,78
60,240,78
61,227,74
62,211,78
63,219,82
64,203,80
65,201,83
66,194,81
67,322,69
68,303,75
69,298,80
70,286,80
71,276,84
72,266,82
73,252,80
74,245,82
75,236,79
76,236,79
77,236,77
78,229,80
79,222,81
80,222,81
81,202,80
82,188,83
83,178,80
84,173,80
85,164,83
86,151,84
87,158,86
88,164,78
89,219,75
90,208,64
91,200,74
92,198,72
93,179,77
94,179,77
95,180,74
96,156,75
97,163,79
98,158,73
99,164,77
100,129,82
101,127,78
102,117,79
103,126,82
104,124,79
105,117,83
106,107,81
107,53,75
108,49,75
109,39,75
110,35,81
111,56,75
112,49,72
113,51,70
114,47,68
115,47,68
116,47,68
117,31,80
118,26,84
119,19,83
120,13,85
121,33,79
122,47,80
123,34,75
124,34,75
125,21,81
126,20,83
127,15,79
128,14,76
129,14,84
130,6,80
131,7,81
132,10,84
133,10,84
134,10,84
135,16,76
136,16,76
137,16,76
138,11,78
139,20,75
140,15,75
141,16,75
142,15,63
143,12,61
