Turn,Happiness,Load
0,0,67
1,0,67
2,0,69
3,0,74
4,4,82
5,11,89
6,8,82
7,7,92
8,5,80
9,5,78
10,6,83
11,1,85
12,1,80
13,0,87
14,0,84
15,0,80
16,0,83
17,0,82
18,0,84
19,0,83
20,0,84
21,0,77
22,0,83
23,0,80
24,0,80
25,0,84
26,0,84
27,0,80
28,0,87
29,0,87
30,0,82
31,0,84
32,0,86
33,0,82
34,0,83
35,0,79
36,0,84
37,0,81
38,0,85
39,0,84
40,0,86
41,0,88
42,0,86
43,0,92
44,0,86
45,0,86
46,2,86
47,0,84
48,0,82
49,0,86
50,0,94
51,0,75
52,2,81
53,6,82
54,1,82
55,1,78
56,2,79
57,2,87
58,13,88
59,2,88
60,3,89
61,4,81
62,10,92
63,20,84
64,30,82
65,16,80
66,20,88
67,4,85
68,7,87
69,27,84
70,32,86
71,29,81
72,55,82
73,60,83
74,66,85
75,54,79
76,51,84
77,60,86
78,90,83
79,99,82
80,108,83
81,108,83
82,148,87
83,140,85
84,146,82
85,163,84
86,192,87
87,194,86
88,178,86
89,183,91
90,180,85
91,188,80
92,123,81
93,119,80
94,119,80
95,98,84
96,59,84
97,63,84
98,129,87
99,150,81
100,111,88
101,83,84
102,93,85
103,59,83
104,71,92
105,96,83
106,37,78
107,69,80
108,94,87
109,48,86
110,12,88
111,69,90
112,36,86
113,35,87
114,24,87
115,24,89
116,34,86
117,12,82
118,25,80
119,33,82
120,24,82
121,37,82
122,36,86
123,23,87
124,23,85
125,34,93
126,28,87
127,12,83
128,12,92
129,24,82
130,18,82
131,23,84
132,16,93
133,22,85
134,17,92
135,36,91
136,36,91
137,48,85
138,11,80
139,0,75
140,0,75
141,0,75
142,0,75
143,0,75
