Turn,Happiness,Load
0,0,29
1,0,29
2,0,29
3,5,37
4,17,66
5,13,80
6,65,80
7,61,85
8,59,83
9,58,81
10,61,88
11,61,88
12,62,86
13,66,87
14,68,85
15,65,85
16,59,82
17,66,81
18,67,80
19,71,85
20,73,77
21,66,77
22,66,84
23,73,86
24,64,87
25,67,82
26,73,82
27,65,76
28,70,81
29,70,89
30,68,86
31,64,83
32,64,83
33,68,83
34,73,82
35,77,84
36,64,80
37,67,82
38,73,82
39,73,82
40,62,84
41,63,85
42,60,80
43,54,77
44,56,84
45,61,78
46,57,76
47,52,89
48,60,78
49,55,77
50,54,80
51,57,86
52,57,81
53,57,79
54,55,83
55,51,85
56,58,89
57,57,86
58,55,91
59,54,92
60,52,83
61,68,88
62,59,88
63,70,83
64,73,81
65,83,88
66,82,84
67,78,86
68,80,86
69,87,82
70,97,84
71,110,78
72,124,82
73,108,84
74,104,85
75,104,83
76,104,85
77,106,91
78,106,80
79,106,84
80,110,83
81,118,80
82,99,81
83,101,89
84,101,89
85,113,78
86,122,83
87,104,82
88,110,82
89,104,81
90,130,81
91,140,88
92,134,79
93,142,83
94,146,87
95,147,80
96,148,83
97,122,78
98,127,84
99,130,82
100,177,80
101,187,82
102,186,87
103,183,83
104,148,76
105,154,79
106,150,84
107,154,80
108,161,85
109,151,90
110,152,78
111,178,79
112,177,89
113,166,82
114,160,87
115,145,79
116,143,77
117,127,88
118,166,78
119,149,84
120,161,82
121,172,80
122,174,89
123,144,83
124,170,83
125,135,83
126,139,80
127,167,78
128,144,82
129,151,78
130,120,81
131,134,82
132,153,79
133,133,79
134,127,82
135,138,84
136,130,84
137,151,81
138,145,81
139,157,68
140,57,28
141,25,12
142,16,8
143,16,8
